root_id,hemisphere,type,column_id,x,y,p,q
720575940605544736,right,C3,703,-3,1,3,-2
720575940605545504,right,T2,462,-1,18,10,8
720575940605546208,right,L2,555,-4,9,8,1
720575940605547552,right,T4b,527,-4,-8,0,-8
720575940605548902,left,Tm20,358,-3,17,11,6
720575940605550025,left,T4d,549,0,-9,-5,-4
720575940605550112,right,T5c,527,-4,-8,0,-8
720575940605550508,left,Mi4,120,-1,-1,0,-1
720575940605553598,right,C3,267,-6,2,7,-5
720575940605559328,right,T5d,691,-9,4,11,-7
720575940605560096,left,C3,683,2,6,1,5
720575940605564640,right,T2,536,3,4,-1,5
720575940605565798,left,Tm21,765,-3,9,7,2
720575940605566310,right,T5c,339,6,11,-1,12
720575940605573088,right,L2,65,-1,28,15,13
720575940605575090,right,Tm21,487,1,-1,-2,1
720575940605581024,right,Mi1,750,4,-24,-16,-8
720575940605584318,right,Tm4,187,3,21,7,14
720575940605586622,right,L3,382,3,-6,-6,0
720575940605592608,right,C3,777,6,20,4,16
720575940605597886,right,Tm3,151,-3,-14,-4,-10
720575940605599078,left,C2,726,2,-28,-16,-12
720575940605599678,left,Tm4,290,5,-24,-17,-7
720575940605608364,left,T3,391,4,-3,-6,3
720575940605609830,left,T4a,409,0,-3,-2,-1
720575940605610784,right,C3,42,-1,14,8,6
720575940605613926,left,T5d,294,1,-20,-11,-9
720575940605618720,right,Tm21,355,-7,-6,4,-10
720575940605621164,left,T4d,17,1,-5,-4,-1
720575940605621862,right,L1,115,-4,2,5,-3
720575940605622193,right,C2,714,5,12,1,11
720575940605629356,left,T4d,473,-4,23,15,8
720575940605630910,left,T1,317,-5,-4,3,-7
720575940605630944,left,T2a,165,4,16,4,12
720575940605631153,left,Tm9,558,-4,-21,-7,-14
720575940605632190,left,Tm9,128,3,-22,-14,-8
720575940605632433,left,T5a,258,-4,-17,-5,-12
720575940605633714,right,L1,440,1,23,10,13
720575940605634784,right,T1,635,6,-6,-9,3
720575940605635518,left,Tm21,101,-7,6,10,-4
720575940605637054,left,T2,281,-9,2,10,-8
720575940605639648,left,T5c,539,-6,15,13,2
720575940605640160,right,L5,455,7,-7,-11,4
720575940605644204,left,Tm2,11,7,-14,-14,0
720575940605644716,left,Mi9,321,8,4,-6,10
720575940605645228,left,R8,658,1,20,9,11
720575940605645536,left,R8,534,3,2,-2,4
720575940605645758,left,T4c,452,1,-9,-6,-3
720575940605647072,left,L4,61,-4,-4,2,-6
720575940605647974,left,T2a,15,2,-3,-4,1
720575940605651302,left,Tm9,413,-2,-7,-2,-5
720575940605651558,left,Tm21,202,-1,27,14,13
720575940605658540,left,T4c,162,-4,-2,3,-5
720575940605659872,left,L3,94,5,18,4,14
720575940605662142,right,L2,254,3,-24,-15,-9
720575940605665638,left,T5c,342,2,-15,-10,-5
720575940605666662,right,T3,277,7,-3,-9,6
720575940605667262,left,Tm20,199,0,-12,-6,-6
720575940605667686,left,T4b,711,-1,19,10,9
720575940605668128,right,Mi1,781,-5,26,18,8
720575940605671358,right,T3,467,-2,-20,-8,-12
720575940605671625,right,T4c,421,-1,12,7,5
720575940605671852,right,Tm2,323,-7,-13,0,-13
720575940605674249,right,Tm2,420,6,-3,-8,5
720575940605674417,right,T4d,126,3,11,2,9
720575940605676041,right,T5c,420,6,-3,-8,5
720575940605676646,left,T5c,297,7,-9,-12,3
720575940605676972,right,T1,774,-8,6,11,-5
720575940605678270,right,Tm20,343,-3,27,16,11
720575940605680817,left,T5b,709,-2,-24,-10,-14
720575940605680998,right,Tm21,18,5,-16,-13,-3
720575940605681073,left,T4d,373,1,-21,-12,-9
720575940605682022,right,T3,741,-2,-14,-5,-9
720575940605682720,right,C3,535,8,-4,-10,6
720575940605682976,right,T2a,741,-2,-14,-5,-9
720575940605684140,left,T2,573,4,14,3,11
720575940605686118,left,Tm20,658,1,20,9,11
720575940605686462,right,L3,290,5,-24,-17,-7
720575940605686793,right,T5d,316,5,-4,-7,3
720575940605687729,left,Mi1,261,-1,13,7,6
720575940605697726,right,Tm21,783,-4,28,18,10
720575940605698494,right,L5,313,7,3,-6,9
720575940605701036,right,L2,43,-5,18,14,4
720575940605704638,left,T4a,590,1,9,3,6
720575940605705318,right,Tm21,761,-4,-18,-5,-13
720575940605706086,right,Tm1,255,-6,-13,-1,-12
720575940605706430,right,C3,640,-1,-16,-7,-9
720575940605706686,right,T3,315,-3,-6,0,-6
720575940605706784,left,T4b,78,2,20,8,12
720575940605709024,left,R7,778,7,-15,-15,0
720575940605709740,right,Tm1,616,-3,15,10,5
720575940605712486,right,T5d,594,7,-16,-15,-1
720575940605713952,left,T3,247,-4,-15,-4,-11
720575940605717792,right,T3,328,5,-9,-10,1
720575940605718118,left,T2,491,7,-1,-8,7
720575940605718374,left,Tm1,708,-4,-25,-9,-16
720575940605721446,right,T2,488,7,5,-5,10
720575940605722814,left,Tm4,546,3,6,0,6
720575940605725105,right,T5c,752,-2,7,5,2
720575940605725920,left,C3,449,6,-16,-14,-2
720575940605734944,right,T5c,197,0,-20,-10,-10
720575940605735345,right,T2,732,-3,6,6,0
720575940605737318,left,T5d,733,-5,-17,-4,-13
720575940605738417,right,T5d,551,-4,-9,-1,-8
720575940605742368,left,Tm2,345,3,-12,-9,-3
720575940605745244,left,T1,169,0,-18,-9,-9
720575940605747902,right,L1,376,-7,-10,2,-12
720575940605749536,left,Tm4,361,0,-7,-4,-3
720575940605751008,right,T4c,80,4,13,2,11
720575940605754726,left,Tm3,718,-5,24,17,7
720575940605756844,right,T5a,692,-4,24,16,8
720575940605757984,left,C3,167,0,-17,-9,-8
720575940605758752,right,T5d,192,7,10,-2,12
720575940605758822,right,T2,327,5,3,-4,7
720575940605759776,right,T2a,599,-1,9,5,4
720575940605760945,right,T2a,767,1,28,13,15
720575940605762016,left,L2,284,0,25,12,13
720575940605762406,right,T4c,580,-2,-23,-10,-13
720575940605762528,right,L3,214,-5,3,6,-3
720575940605763040,right,L3,703,-3,1,3,-2
720575940605763942,left,T2,208,5,-21,-16,-5
720575940605764030,left,T5a,373,1,-21,-12,-9
720575940605771040,right,Tm21,259,-7,-5,4,-9
720575940605773233,right,T5c,115,-4,2,5,-3
720575940605773740,left,Tm3,245,-5,-3,3,-6
720575940605773758,right,Tm21,557,6,-10,-11,1
720575940605774014,right,L1,121,-8,4,10,-6
720575940605775294,right,T3,162,-4,-2,3,-5
720575940605775806,left,Tm20,443,-6,4,8,-4
720575940605776416,right,T2,7,-6,-6,3,-9
720575940605776672,right,Tm9,453,3,25,9,16
720575940605776742,left,Tm9,300,4,-18,-13,-5
720575940605777254,left,Tm9,44,5,-10,-10,0
720575940605777632,left,R8,29,-1,-3,-1,-2
720575940605783008,left,L1,158,3,-5,-6,1
720575940605783584,right,Tm9,241,2,-17,-11,-6
720575940605783840,right,T3,378,-3,18,12,6
720575940605786144,left,Mi4,772,1,12,5,7
720575940605786656,right,L4,497,6,1,-6,7
720575940605787494,right,Tm3,252,3,23,8,15
720575940605788337,left,T5c,597,4,1,-4,5
720575940605788849,left,L3,639,-4,19,13,6
720575940605793726,right,T4a,602,4,-2,-5,3
720575940605793894,right,T5b,44,5,-10,-10,0
720575940605795808,left,Mi1,255,-6,-13,-1,-12
720575940605796542,right,C3,717,2,-22,-13,-9
720575940605796966,left,T2a,104,-1,-27,-13,-14
720575940605798624,left,L5,682,6,-8,-10,2
720575940605799712,right,T2a,85,4,-22,-15,-7
720575940605799968,right,Tm3,631,1,26,12,14
720575940605803744,right,T4a,549,0,-9,-5,-4
720575940605805246,left,Mi9,141,5,-23,-17,-6
720575940605805600,left,Tm4,16,-2,-16,-6,-10
720575940605806624,right,Mi9,255,-6,-13,-1,-12
720575940605807840,left,L5,506,1,-12,-7,-5
720575940605807904,left,Tm3,434,-3,7,6,1
720575940605809342,left,T2,648,1,7,2,5
720575940605809794,right,Mi4,456,0,21,10,11
720575940605810720,left,T2a,401,-2,-19,-8,-11
720575940605811046,right,L4,692,-4,24,16,8
720575940605811814,left,Tm4,277,7,-3,-9,6
720575940605813350,left,T5d,308,-5,8,9,-1
720575940605814816,left,Tm1,298,-5,5,7,-2
720575940605816422,right,Tm1,39,0,20,10,10
720575940605817958,right,L2,153,8,0,-8,8
720575940605822176,right,R8,458,5,0,-5,5
720575940605822654,right,L2,491,7,-1,-8,7
720575940605823264,right,T2,480,3,-19,-13,-6
720575940605823422,right,T2a,128,3,-22,-14,-8
720575940605824102,left,C3,96,1,-10,-6,-4
720575940605825452,right,Tm1,435,5,-17,-14,-3
720575940605827174,right,L2,329,0,24,12,12
720575940605829478,left,Tm9,372,1,-2,-2,0
720575940605833062,right,T4b,610,2,-23,-14,-9
720575940605833662,right,L2,333,0,-21,-11,-10
720575940605834161,right,C3,39,0,20,10,10
720575940605834174,left,T2,10,5,-15,-13,-2
720575940605834272,left,T2a,264,-1,-6,-2,-4
720575940605839718,left,T2a,245,-5,-3,3,-6
720575940605840514,right,T4c,642,-5,-11,-1,-10
720575940605842022,left,T4a,342,2,-15,-10,-5
720575940605842780,left,L3,624,1,-17,-10,-7
720575940605842878,right,Mi4,366,-5,-20,-5,-15
720575940605844512,left,T2,671,-4,-23,-8,-15
720575940605846914,left,Tm21,390,-6,-9,1,-10
720575940605849702,left,T4a,139,1,-14,-8,-6
720575940605850558,left,C2,164,-1,-2,0,-2
720575940605851838,right,Mi9,411,-5,-19,-5,-14
720575940605852006,left,T2,108,-3,-12,-3,-9
720575940605852192,right,T4a,532,-8,7,11,-4
720575940605855106,left,T4c,614,-2,-8,-2,-6
720575940605855776,left,T2,271,4,6,-1,7
720575940605857638,right,L5,593,3,-14,-10,-4
720575940605859872,right,Tm2,406,1,-25,-14,-11
720575940605861310,right,C3,539,-6,15,13,2
720575940605865900,left,T1,100,2,-10,-7,-3
720575940605868222,left,Tm21,195,-3,-1,2,-3
720575940605868930,left,C2,254,3,-24,-15,-9
720575940605869758,left,T4d,512,6,0,-6,6
720575940605871038,left,Mi9,377,0,7,3,4
720575940605871974,right,L2,581,3,9,1,8
720575940605875902,left,Tm1,585,-1,-23,-11,-12
720575940605876140,left,T3,521,6,-9,-11,2
720575940605876937,left,T2a,501,1,2,0,2
720575940605879072,left,Tm1,23,-3,-16,-5,-11
720575940605880497,right,T4c,718,-5,24,17,7
720575940605882470,left,L3,318,4,-19,-14,-5
720575940605882796,left,L3,507,-5,-12,-1,-11
720575940605883494,right,Tm3,425,3,20,7,13
720575940605884350,left,Tm1,175,-6,-7,2,-9
720575940605884384,left,T3,501,1,2,0,2
720575940605885286,right,L4,68,3,16,5,11
720575940605886240,left,Mi4,723,-2,-11,-4,-7
720575940605886338,right,T5a,72,0,-28,-14,-14
720575940605886385,right,C2,40,-2,-6,-1,-5
720575940605887968,left,L2,710,4,-25,-17,-8
720575940605888870,left,Tm3,746,-3,3,4,-1
720575940605890592,left,T5d,446,2,-14,-9,-5
720575940605893222,left,Tm20,315,-3,-6,0,-6
720575940605893408,right,Mi4,58,3,12,3,9
720575940605894176,left,Mi9,27,0,-25,-13,-12
720575940605894833,right,C3,549,0,-9,-5,-4
720575940605897900,left,R7,99,4,15,3,12
720575940605903532,right,T5b,39,0,20,10,10
720575940605907046,left,T4d,779,8,6,-5,11
720575940605907586,right,L2,141,5,-23,-17,-6
720575940605908326,left,T4a,283,-4,4,6,-2
720575940605910886,right,L5,233,4,-13,-11,-2
720575940605912254,right,Mi4,500,7,-8,-11,3
720575940605913004,right,Tm2,6,-2,-4,0,-4
720575940605913516,right,Tm2,110,-7,0,7,-7
720575940605914470,right,Tm4,503,3,17,5,12
720575940605916081,left,L5,539,-6,15,13,2
720575940605917216,right,Tm3,625,-2,24,14,10
720575940605919712,right,L5,667,1,-28,-15,-13
720575940605922993,right,Tm9,463,5,17,3,14
720575940605924320,right,Tm20,674,-4,-14,-3,-11
720575940605931180,right,T5d,440,1,23,10,13
720575940605932721,left,Tm3,569,6,6,-3,9
720575940605934014,left,T5a,493,-3,23,14,9
720575940605938110,left,T5b,493,-3,23,14,9
720575940605939628,left,R8,20,3,-11,-9,-2
720575940605939814,right,T4a,578,4,-11,-10,-1
720575940605940000,right,L5,422,-7,-4,5,-9
720575940605940396,left,Tm21,609,-2,0,2,-2
720575940605942718,right,T3,637,3,-21,-14,-7
720575940605942974,right,Tm4,329,0,24,12,12
720575940605943840,left,Mi4,444,4,-10,-9,-1
720575940605945948,left,T4b,212,2,-16,-10,-6
720575940605948332,right,L1,460,-3,-20,-7,-13
720575940605952433,right,Tm20,70,-4,21,14,7
720575940605952702,right,T5c,273,-6,23,17,6
720575940605952945,right,Mi9,251,-1,-14,-6,-8
720575940605955174,left,T5c,201,-8,9,12,-3
720575940605959358,right,Mi9,218,2,10,3,7
720575940605961830,left,Mi1,256,5,-20,-15,-5
720575940605961905,left,T5a,220,2,-6,-5,-1
720575940605962370,right,Tm4,643,6,14,1,13
720575940605963441,left,T5b,157,-1,-7,-3,-4
720575940605970604,right,L5,46,-5,15,12,3
720575940605971116,left,L2,158,3,-5,-6,1
720575940605971121,left,Tm9,468,-3,11,8,3
720575940605973438,left,T1,456,0,21,10,11
720575940605974630,right,C2,579,-3,-10,-2,-8
720575940605976422,left,T5b,233,4,-13,-11,-2
720575940605977265,right,T4b,196,-1,8,5,3
720575940605977516,left,L2,320,-2,-5,-1,-4
720575940605978470,left,T4c,263,-3,4,5,-1
720575940605980262,right,T5a,656,0,-11,-6,-5
720575940605980337,right,T4c,472,1,25,11,14
720575940605981886,left,L4,459,5,-3,-7,4
720575940605984102,left,T1,305,-7,4,9,-5
720575940605985382,left,T5b,612,-3,-26,-10,-16
720575940605985708,left,C3,174,4,-15,-12,-3
720575940605986336,right,L4,667,1,-28,-15,-13
720575940605986476,left,C3,504,-2,9,6,3
720575940605987518,left,T2,505,6,-22,-17,-5
720575940605988017,left,T2a,134,-5,-18,-4,-14
720575940605990316,left,L5,34,6,18,3,15
720575940605994924,left,L1,65,-1,28,15,13
720575940605996209,right,T5d,327,5,3,-4,7
720575940605998257,right,C3,737,0,19,9,10
720575940605998513,right,T3,651,-4,-5,1,-6
720575940606004396,left,L3,538,-4,1,4,-3
720575940606005682,right,Tm4,351,-1,-17,-8,-9
720575940606009120,left,T4d,458,5,0,-5,5
720575940606009446,right,L4,600,3,-10,-8,-2
720575940606009534,left,Mi1,263,-3,4,5,-1
720575940606011570,right,Tm2,703,-3,1,3,-2
720575940606013356,left,C2,445,-2,8,6,2
720575940606013886,right,L4,127,0,15,7,8
720575940606014310,right,T5b,708,-4,-25,-9,-16
720575940606014566,left,T5b,443,-6,4,8,-4
720575940606014822,left,T2a,41,-3,28,17,11
720575940606014898,right,T4d,151,-3,-14,-4,-10
720575940606016288,right,L2,357,4,17,4,13
720575940606017964,left,L5,2,-8,2,9,-7
720575940606018406,left,Tm20,255,-6,-13,-1,-12
720575940606022846,left,C2,759,7,14,0,14
720575940606024294,right,L4,55,-4,-11,-2,-9
720575940606027808,left,L1,227,-7,5,9,-4
720575940606029746,right,L4,70,-4,21,14,7
720575940606032928,left,L4,81,6,-2,-7,5
720575940606034092,right,L3,304,6,5,-4,9
720575940606034860,left,Mi1,479,-2,10,7,3
720575940606034865,left,T4a,387,-1,-15,-7,-8
720575940606040492,right,R7,138,0,27,13,14
720575940606041516,left,Tm2,326,2,16,6,10
720575940606042814,right,Mi1,19,-7,17,15,2
720575940606046240,left,Tm20,337,-5,-6,2,-8
720575940606048614,left,Mi4,174,4,-15,-12,-3
720575940606050220,left,L4,130,2,12,4,8
720575940606053310,left,Mi9,554,-3,-27,-11,-16
720575940606053566,left,T5a,374,2,13,4,9
720575940606056126,right,T2a,604,-6,-17,-3,-14
720575940606056550,left,Tm9,719,1,27,12,15
720575940606057900,right,Mi1,137,5,-7,-9,2
720575940606058412,left,Mi1,79,2,1,-2,3
720575940606058668,right,Tm4,401,-2,-19,-8,-11
720575940606058924,right,L2,400,1,-29,-16,-13
720575940606063532,left,C3,45,-5,-1,4,-5
720575940606063537,right,L2,376,-7,-10,2,-12
720575940606064416,right,T1,86,-5,-7,1,-8
720575940606066208,right,T1,376,-7,-10,2,-12
720575940606067377,left,Tm9,646,6,-24,-18,-6
720575940606067628,right,L4,726,2,-28,-16,-12
720575940606069937,right,Mi4,414,4,21,6,15
720575940606071217,right,T4d,511,5,-11,-11,0
720575940606072748,left,L3,78,2,20,8,12
720575940606073534,left,L3,747,0,2,1,1
720575940606074558,left,Tm9,210,-6,8,10,-2
720575940606077374,right,T5b,280,-6,-14,-1,-13
720575940606078142,left,T2,100,2,-10,-7,-3
720575940606080172,left,Tm1,327,5,3,-4,7
720575940606081196,left,Tm1,114,2,-13,-9,-4
720575940606082750,right,L4,440,1,23,10,13
720575940606088369,left,C3,240,-4,-3,2,-5
720575940606089900,right,C2,461,7,-5,-10,5
720575940606090412,right,C3,461,7,-5,-10,5
720575940606093490,right,Tm9,485,-3,-3,1,-4
720575940606095462,right,L3,455,7,-7,-11,4
720575940606095532,right,R7,79,2,1,-2,3
720575940606095550,right,Tm9,153,8,0,-8,8
720575940606098609,left,Tm4,700,5,15,2,13
720575940606099377,right,T3,327,5,3,-4,7
720575940606104254,left,T5a,292,-4,18,13,5
720575940606106801,left,T5d,599,-1,9,5,4
720575940606110641,left,L2,489,-3,10,8,2
720575940606114737,left,Tm2,111,2,-24,-14,-10
720575940606115942,left,T4b,11,7,-14,-14,0
720575940606117548,left,T3,423,3,-18,-12,-6
720575940606117804,left,L3,102,3,13,3,10
720575940606118322,right,T2,360,-5,19,14,5
720575940606118590,left,T4b,513,-4,-13,-3,-10
720575940606121393,left,T5a,228,-7,1,7,-6
720575940606126782,left,L2,211,-7,-1,6,-7
720575940606127038,left,L5,372,1,-2,-2,0
720575940606128318,left,L3,216,2,19,7,12
720575940606129329,left,Tm1,623,1,13,5,8
720575940606129854,right,T2a,222,-3,26,16,10
720575940606139820,left,L2,254,3,-24,-15,-9
720575940606140337,left,L3,476,-1,15,8,7
720575940606140862,left,L3,202,-1,27,14,13
720575940606141472,left,L5,139,1,-14,-8,-6
720575940606141612,left,L4,681,-2,-21,-9,-12
720575940606143078,left,T3,555,-4,9,8,1
720575940606143409,left,Tm2,78,2,20,8,12
720575940606149152,left,C3,193,-5,4,7,-3
720575940606154161,left,Tm2,534,3,2,-2,4
720575940606155697,left,Mi4,520,-2,-22,-9,-13
720575940606158257,left,Tm1,473,-4,23,15,8
720575940606158514,right,L3,87,1,11,4,7
720575940606158624,left,T5a,728,7,12,-1,13
720575940606159793,right,Tm2,444,4,-10,-9,-1
720575940606161073,left,Tm3,233,4,-13,-11,-2
720575940606162534,left,T4a,355,-7,-6,4,-10
720575940606168608,left,T2,427,5,-18,-14,-4
720575940606169948,left,T5a,6,-2,-4,0,-4
720575940606170801,left,Tm1,105,3,22,8,14
720575940606171057,left,Mi4,392,-4,7,7,0
720575940606172593,left,L2,50,-2,21,12,9
720575940606174142,left,T1,700,5,15,2,13
720575940606178737,left,Tm2,614,-2,-8,-2,-6
720575940606180966,left,T4d,41,-3,28,17,11
720575940606181762,right,T4a,6,-2,-4,0,-4
720575940606182246,right,R8,86,-5,-7,1,-8
720575940606185602,right,L4,281,-9,2,10,-8
720575940606192049,left,T5a,307,5,-25,-18,-7
720575940606193184,left,Mi4,784,-4,29,18,11
720575940606194622,left,L3,752,-2,7,5,2
720575940606197961,right,Tm4,572,-8,3,9,-6
720575940606198193,left,T4d,607,1,18,8,10
720575940606198449,right,T5d,280,-6,-14,-1,-13
720575940606200352,right,L4,170,-5,1,5,-4
720575940606200754,left,T2a,68,3,16,5,11
720575940606201641,left,Mi9,167,0,-17,-9,-8
720575940606202290,right,Tm4,393,-1,22,12,10
720575940606202814,left,Tm20,28,5,6,-2,8
720575940606208713,right,Tm21,184,-6,-5,3,-8
720575940606212128,left,Mi9,389,4,-28,-18,-10
720575940606213298,left,T4a,356,0,22,11,11
720575940606213664,left,T4c,9,4,9,0,9
720575940606216480,right,Tm4,571,0,-14,-7,-7
720575940606233190,left,T5c,544,3,-13,-10,-3
720575940606236081,left,Tm2,415,6,12,0,12
720575940606236192,right,Tm4,13,-1,-26,-12,-14
720575940606236337,right,T4d,796,4,26,9,17
720575940606240433,left,T5b,715,4,10,1,9
720575940606247456,left,R7,18,5,-16,-13,-3
720575940606253489,right,L1,145,0,4,2,2
720575940606257086,left,Tm2,653,-6,-12,0,-12
720575940606260158,left,T4d,615,-7,-7,3,-10
720575940606266545,left,Tm2,143,-4,16,12,4
720575940606268081,right,T1,404,-1,20,11,9
720575940606270398,left,C3,236,-1,4,3,1
720575940606273056,right,L1,416,3,-8,-7,-1
720575940606279782,right,T1,210,-6,8,10,-2
720575940606281574,left,T5d,494,0,29,14,15
720575940606284734,left,T3,259,-7,-5,4,-9
720575940606286001,right,L2,12,-7,9,11,-2
720575940606290121,right,Tm20,614,-2,-8,-2,-6
720575940606292512,right,Tm4,564,3,-23,-15,-8
720575940606295217,left,T3,63,4,12,2,10
720575940606296497,left,T5c,70,-4,21,14,7
720575940606298558,left,Mi9,250,-1,1,1,0
720575940606304102,left,L2,205,5,-6,-8,2
720575940606307262,left,Tm20,457,-2,17,10,7
720575940606309297,left,L4,421,-1,12,7,5
720575940606309920,left,T1,172,1,22,10,12
720575940606310176,left,T4c,679,4,18,5,13
720575940606319206,right,T4d,518,-4,22,15,7
720575940606322208,left,L4,250,-1,1,1,0
720575940606328497,left,T1,187,3,21,7,14
720575940606332350,left,L2,596,-4,-16,-4,-12
720575940606333385,right,Mi1,21,-2,19,11,8
720575940606336614,left,T4b,81,6,-2,-7,5
720575940606336958,right,L5,161,4,-14,-11,-3
720575940606340286,left,T5d,360,-5,19,14,5
720575940606344113,left,L4,120,-1,-1,0,-1
720575940606351974,left,T1,597,4,1,-4,5
720575940606354865,left,T4b,693,-3,25,15,10
720575940606360962,right,Tm1,774,-8,6,11,-5
720575940606363778,right,Mi9,236,-1,4,3,1
720575940606364262,right,L1,619,-4,-19,-6,-13
720575940606367166,right,R7,754,-1,-13,-6,-7
720575940606369713,left,Tm4,381,5,-26,-18,-8
720575940606372798,right,Tm4,16,-2,-16,-6,-10
720575940606382257,right,L4,655,6,-1,-7,6
720575940606382793,left,Mi1,553,-3,16,11,5
720575940606387046,left,R8,96,1,-10,-6,-4
720575940606395266,right,Tm2,590,1,9,3,6
720575940606397472,left,T1,593,3,-14,-10,-4
720575940606398240,right,Mi1,197,0,-20,-10,-10
720575940606399678,right,R8,362,2,-20,-12,-8
720575940606401507,right,R8,53,5,14,2,12
720575940606406530,right,L1,177,-2,-1,1,-2
720575940606407625,right,Tm2,518,-4,22,15,7
720575940606408625,left,C3,454,5,-12,-11,-1
720575940606411966,left,Tm9,253,5,16,3,13
720575940606412771,right,R8,498,6,10,-1,11
720575940606414368,left,L5,472,1,25,11,14
720575940606417609,right,T5a,210,-6,8,10,-2
720575940606420657,left,L1,509,-4,10,9,1
720575940606421257,right,R7,391,4,-3,-6,3
720575940606421536,right,T1,665,7,-2,-8,6
720575940606423840,right,C3,302,2,17,6,11
720575940606430310,right,Mi9,331,1,-15,-9,-6
720575940606437920,left,R8,222,-3,26,16,10
720575940606441150,right,Tm1,63,4,12,2,10
720575940606444478,left,L2,330,3,3,-2,5
720575940606444930,right,T4a,433,0,-8,-4,-4
720575940606445489,left,L3,700,5,15,2,13
720575940606447550,left,Tm1,737,0,19,9,10
720575940606447793,right,R7,216,2,19,7,12
720575940606448318,left,Mi9,613,6,-23,-18,-5
720575940606450110,right,R7,511,5,-11,-11,0
720575940606454705,right,T3,39,0,20,10,10
720575940606466761,right,T5c,685,-5,-9,0,-9
720575940606469250,right,L4,404,-1,20,11,9
720575940606471102,left,L3,620,7,1,-7,8
720575940606471345,left,R7,484,3,-9,-8,-1
720575940606472881,left,T2a,314,-9,5,11,-6
720575940606474417,left,T5d,503,3,17,5,12
720575940606475465,right,Tm3,413,-2,-7,-2,-5
