root_id,length_nm,area_nm,size_nm
720575940609401186,1112525,1541693056,89338572800
720575940609401283,396350,616407808,43128750080
720575940609405635,5788344,11260874624,846541608960
720575940609405646,739199,1438745472,98868582400
720575940609405963,434817,2146491520,295630540800
720575940609406276,4419987,6830075136,360097945600
720575940609406933,322425,472945920,28876267520
720575940609406985,1111369,1833756160,108062033920
720575940609406987,762587,1034702720,58903982080
720575940609407939,7505501,12767190272,810563338240
720575940609408836,161757,641663360,51286538240
720575940609408963,344238,574558336,43741706240
720575940609410315,231760,720775808,33372579840
720575940609411339,436614,771290624,64577904640
720575940609411779,366171,749681792,53673564160
720575940609411849,528388,1275129600,130162872320
720575940609412617,789385,3831460736,472202905600
720575940609413641,183930,589220992,41538488320
720575940609414409,5096502,7690982656,420776069120
720575940609414411,131809,478161536,33494138880
720575940609414468,1990424,3458404224,173334210560
720575940609414595,399551,975392896,71941273600
720575940609415522,726756,1249160064,66502758400
720575940609415947,213122,398230272,33770833920
720575940609416238,364500,574297600,43456542720
720575940609416969,2343628,3103854208,151796879360
720575940609417995,3708118,6350508288,387679027200
720575940609418249,124004,449562624,30331791360
720575940609419106,643686,1079042816,77317847040
720575940609420043,357536,629917696,46450616320
720575940609420072,418620,738093568,50808657920
720575940609421321,133984,400433280,31789424640
720575940609423202,1191616,1782358528,91319920640
720575940609423299,6374387,12080956160,885654589440
720575940609424085,870931,1451244416,90053191680
720575940609424174,238314,411259264,37423749120
720575940609425347,419910,778166784,59022428160
720575940609425874,1362013,2673445888,187478824960
720575940609427246,3757996,6510531072,458490859520
720575940609428178,790305,1611587968,109779476480
720575940609428597,1161425,1839286656,118888560640
720575940609429717,267729,1061150336,132188600320
720575940609430904,509349,686941696,39676334080
720575940609431086,1007563,1610830080,91081400320
720575940609433390,851302,1342508928,79862865920
720575940609434210,439221,2241457408,345806673920
720575940609435843,621665,943931648,55053496320
720575940609436099,2718812,3784559872,176981739520
720575940609436867,424962,627663360,42096128000
720575940609437379,486316,756687488,49753876480
720575940609437397,254171,423993600,32382515200
720575940609437653,399070,767348736,64943646720
720575940609437909,1704850,2939075072,176003409920
720575940609438165,591344,956460800,64461998080
720575940609438933,1909595,2767991680,146736209920
720575940609439022,421688,984027520,89985761280
720575940609439698,822510,1341756800,90323773440
720575940609440210,384518,1941018112,260647864320
720575940609441237,782818,1170490880,66160834560
720575940609441493,541600,1117219584,70653224960
720575940609442517,777030,1632287616,110790922240
720575940609442569,145646,522716544,66199930880
720575940609443285,401801,765647360,47300904960
720575940609443779,381230,785032832,65251758080
720575940609444035,659833,1061810560,76603801600
720575940609445474,653542,1166234368,89638021120
720575940609447179,2819850,8714808192,851030497280
720575940609447689,481381,783721216,51534551040
720575940609448824,590275,874193280,46554480640
720575940609448899,483406,1337595264,136385372160
720575940609449739,138710,477524864,31987527680
720575940609449995,141636,513780480,37840312320
720575940609451531,148391,470980480,37351915520
720575940609453010,585756,1606670080,140635781120
720575940609453013,277365,1096119808,87816673280
720575940609453763,692363,991386624,55913850880
720575940609454531,708573,1370317440,86704844800
720575940609454603,2217860,6644054784,627122862080
720575940609454798,954058,2071163392,139129221120
720575940609454802,2595722,4140067072,275176028160
720575940609456395,189754,623821568,46668953600
720575940609457163,93145,366748416,31381166080
720575940609457476,533246,696737024,40986972160
720575940609457673,168657,597934464,41874718720
720575940609458115,378032,726017152,61217228800
720575940609458953,115276,566859904,39385405440
720575940609459576,735871,1517322880,127870740480
720575940609459662,1728987,2988336000,222370344960
720575940609460491,7971206,26130323200,2385143459840
720575940609461001,174816,554420608,63886970880
720575940609462370,333393,472716160,32204564480
720575940609462626,3444142,6681601664,568596920320
720575940609463108,1272428,1905346816,122950461440
720575940609463305,632353,1555738496,126245959680
720575940609463620,554350,1587676288,121157263360
720575940609463762,592066,1131390080,69517742080
720575940609466123,146031,622916736,72808089600
720575940609466307,654259,998856192,68340910080
720575940609466563,592256,862503296,44823787520
720575940609466692,124309,567067392,59317616640
720575940609467659,768787,1066728064,56621598720
720575940609468427,292253,440144768,28288798720
720575940609468939,147219,690865408,53806561280
720575940609469794,1166560,2022011136,137332131840
720575940609469906,810593,1511400576,95608340480
720575940609470659,705050,1073602688,77660016640
720575940609470731,252468,807966848,88135936000
720575940609470930,2296560,4018874368,269029857280
720575940609471243,172323,296359296,28841369600
720575940609473656,504450,832569216,64018472960
720575940609474766,1605077,3388539392,283885516800
720575940609475140,527876,751441024,48166389760
720575940609476562,339628,801950336,46007623680
720575940609476873,2232201,4612873216,357799065600
720575940609478339,443652,891443584,57713489920
720575940609479179,179292,705733248,45529425920
720575940609479689,1355785,2089732352,132262359040
720575940609480459,431707,1868935040,145956014080
720575940609480713,274321,720834816,32902400000
720575940609481155,560164,1142666752,76016558080
720575940609481737,161729,534316800,59361607680
720575940609481993,581959,1144270464,83871692800
720575940609482190,1510928,2095039488,123188766720
720575940609482616,611661,1644472960,145260902400
720575940609482947,653366,956142208,66790461440
720575940609484299,170803,614152832,41533777920
720575940609484483,443553,973472384,81782804480
720575940609485154,311697,481582592,30985021440
720575940609485251,710044,1099574912,67023912960
720575940609485579,137477,456480512,26835845120
720575940609486690,196459,653059072,66180352000
720575940609486787,447084,785323008,67774330880
720575940609487369,2822877,6953757440,574156421120
720575940609488139,1873002,3348886784,216609116160
720575940609488738,892474,1208386176,55086807040
720575940609488905,113523,389450496,42676377600
720575940609488942,4560698,11089507968,1242801090560
720575940609488964,1698785,3360973696,257752125440
720575940609489877,170765,596237184,44799948800
720575940609490371,535519,967420544,73668659200
720575940609491395,714973,1126892672,67048673280
720575940609491907,663764,987550976,57845288960
720575940609492233,253747,752876800,39166033920
720575940609493443,448841,914471680,75867176960
720575940609493515,147148,533918464,34978252800
720575940609493880,1251310,1862794752,133821378560
720575940609494485,435237,726030848,40870266880
720575940609494741,546666,1375788032,149252853760
720575940609496073,141164,486490112,38642063360
720575940609496075,142071,531842432,38032179200
720575940609496331,1153856,1769542528,109926154240
720575940609496585,1073301,2499118848,192335943680
720575940609496725,2098765,3424954240,209527767040
720575940609496782,714966,1045076224,67184240640
720575940609497611,207451,836742784,51386419200
720575940609497867,591859,1122164736,90436157440
720575940609498325,421013,762138240,54626652160
720575940609498744,410843,666726272,46884096000
720575940609499000,396901,681051008,43453952000
720575940609499086,1390377,2802057600,245754204160
720575940609499349,601870,1237202048,97161922560
720575940609501451,141855,605889280,64135649280
720575940609502473,168048,573800192,45268377600
720575940609503074,1289254,2209865728,140106567680
720575940609503189,249117,933305344,105788774400
720575940609503243,158148,539040384,39287889920
720575940609504210,2398326,5695542656,574467389440
720575940609504213,408886,792993408,43560919040
720575940609504324,792672,1003841792,56884316160
720575940609505545,197590,815666304,47374888960
720575940609507118,801949,1322184960,80098816000
720575940609508654,3554358,5540225408,390417326080
720575940609509385,945788,2198688512,149873664000
720575940609510921,429417,784009728,62031144960
720575940609513225,1405933,2267961088,149802240000
720575940609513737,310818,690818816,59685662720
720575940609513841,3427835,6857721344,516209162240
720575940609515275,1005496,1759635456,113945866240
720575940609516811,355295,586413184,29497456640
720575940609517577,178142,482945536,52265605120
720575940609517835,1356914,2114805504,124728442880
720575940609518091,81051,241247232,18555228160
720575940609518859,635171,1051836288,79096227840
720575940609518946,533786,1414664320,110925742080
720575940609519811,1096822,1622638464,92124037120
720575940609520393,251551,722151552,32233676800
720575940609521250,1353695,2173103488,133689999360
720575940609521272,373626,725911424,53227468800
720575940609521673,728042,934963584,56543907840
720575940609522382,2036402,4300994048,282029875200
720575940609522461,282086,945961856,97687265280
720575940609522627,1535727,3211549312,221015592960
720575940609523209,168959,574540800,39701688320
720575940609523662,617686,1059466752,61904527360
720575940609524946,1038562,1466802304,76382433280
720575940609525769,89838,329850624,40596439040
720575940609527049,627568,895584512,52149104640
720575940609527069,212516,670761856,52875110400
720575940609528329,286958,770389120,60104724480
720575940609528696,613002,1139202560,84108472320
720575940609529301,803757,1121947904,73948221440
720575940609530653,330178,928109440,68967096320
720575940609531913,1039387,1426514048,83247441920
720575940609533230,250389,670427136,38155366400
720575940609533394,1394931,2263655296,140583659520
720575940609533538,687795,1462812416,99031787520
720575940609533635,593461,1085533312,51401021440
720575940609534840,729432,1037411072,58536253440
720575940609535096,601202,918034432,58503004160
720575940609535812,921328,1499155712,105489111040
